Time	LH_Ext_HC	LH_FLX_HC	
3.863	-0.05999088	-0.03999827	
3.8632	-0.05999066	-0.0399986	
3.8634	-0.05999045	-0.03999893	
3.8636	-0.05999024	-0.03999927	
3.8638	-0.05999003	-0.03999962	
3.864	-0.05998982	-0.03999996	
3.8642	-0.05998961	-0.04000032	
3.8644	-0.05998939	-0.04000067	
3.8646	-0.05998916	-0.04000103	
3.8648	-0.05998892	-0.04000139	
3.865	-0.05998867	-0.04000176	
3.8652	-0.05998841	-0.04000213	
3.8654	-0.05998814	-0.04000251	
3.8656	-0.05998787	-0.04000289	
3.8658	-0.05998758	-0.04000328	
3.866	-0.05998728	-0.04000368	
3.8662	-0.05998698	-0.04000408	
3.8664	-0.05998666	-0.04000449	
3.8666	-0.05998634	-0.04000491	
3.8668	-0.05998601	-0.04000533	
3.867	-0.05998567	-0.04000577	
3.8672	-0.05998532	-0.04000621	
3.8674	-0.05998496	-0.04000666	
3.8676	-0.05998459	-0.04000711	
3.8678	-0.05998422	-0.04000758	
3.868	-0.05998383	-0.04000806	
3.8682	-0.05998344	-0.04000854	
3.8684	-0.05998304	-0.04000903	
3.8686	-0.05998263	-0.04000954	
3.8688	-0.05998221	-0.04001005	
3.869	-0.05998179	-0.04001057	
3.8692	-0.05998135	-0.04001111	
3.8694	-0.05998091	-0.04001165	
3.8696	-0.05998045	-0.04001221	
3.8698	-0.05997999	-0.04001277	
3.87	-0.05997952	-0.04001335	
3.8702	-0.05997904	-0.04001394	
3.8704	-0.05997855	-0.04001454	
3.8706	-0.05997805	-0.04001514	
3.8708	-0.05997754	-0.04001576	
3.871	-0.05997702	-0.0400164	
3.8712	-0.0599765	-0.04001705	
3.8714	-0.05997597	-0.04001771	
3.8716	-0.05997542	-0.04001838	
3.8718	-0.05997487	-0.04001906	
3.872	-0.0599743	-0.04001976	
3.8722	-0.05997373	-0.04002047	
3.8724	-0.05997315	-0.04002119	
3.8726	-0.05997255	-0.04002193	
3.8728	-0.05997195	-0.04002268	
3.873	-0.05997134	-0.04002344	
3.8732	-0.05997071	-0.04002422	
3.8734	-0.05997008	-0.04002501	
3.8736	-0.05996944	-0.04002582	
3.8738	-0.05996878	-0.04002664	
3.874	-0.05996811	-0.04002748	
3.8742	-0.05996744	-0.04002833	
3.8744	-0.05996675	-0.0400292	
3.8746	-0.05996605	-0.04003008	
3.8748	-0.05996534	-0.04003098	
3.875	-0.05996462	-0.04003189	
3.8752	-0.05996389	-0.04003282	
3.8754	-0.05996315	-0.04003377	
3.8756	-0.05996239	-0.04003473	
3.8758	-0.05996163	-0.04003571	
3.876	-0.05996085	-0.04003671	
3.8762	-0.05996006	-0.04003772	
3.8764	-0.05995926	-0.04003875	
3.8766	-0.05995844	-0.0400398	
3.8768	-0.05995761	-0.04004087	
3.877	-0.05995677	-0.04004195	
3.8772	-0.05995592	-0.04004305	
3.8774	-0.05995505	-0.04004417	
3.8776	-0.05995417	-0.04004531	
3.8778	-0.05995328	-0.04004647	
3.878	-0.05995237	-0.04004765	
3.8782	-0.05995145	-0.04004884	
3.8784	-0.05995052	-0.04005006	
3.8786	-0.05994957	-0.04005129	
3.8788	-0.05994861	-0.04005255	
3.879	-0.05994763	-0.04005383	
3.8792	-0.05994665	-0.04005512	
3.8794	-0.05994564	-0.04005644	
3.8796	-0.05994462	-0.04005778	
3.8798	-0.05994358	-0.04005914	
3.88	-0.05994253	-0.04006052	
3.8802	-0.05994147	-0.04006192	
3.8804	-0.05994039	-0.04006335	
3.8806	-0.05993929	-0.0400648	
3.8808	-0.05993818	-0.04006627	
3.881	-0.05993705	-0.04006777	
3.8812	-0.05993591	-0.04006929	
3.8814	-0.05993474	-0.04007082	
3.8816	-0.05993357	-0.04007239	
3.8818	-0.05993237	-0.04007398	
3.882	-0.05993116	-0.04007559	
3.8822	-0.05992993	-0.04007723	
3.8824	-0.05992868	-0.0400789	
3.8826	-0.05992742	-0.04008058	
3.8828	-0.05992613	-0.0400823	
3.883	-0.05992483	-0.04008404	
3.8832	-0.05992351	-0.04008581	
3.8834	-0.05992217	-0.0400876	
3.8836	-0.05992081	-0.04008942	
3.8838	-0.05991944	-0.04009127	
3.884	-0.05991804	-0.04009314	
3.8842	-0.05991662	-0.04009505	
3.8844	-0.05991518	-0.04009698	
3.8846	-0.05991373	-0.04009894	
3.8848	-0.05991225	-0.04010093	
3.885	-0.05991076	-0.04010295	
3.8852	-0.05990924	-0.040105	
3.8854	-0.0599077	-0.04010708	
3.8856	-0.05990614	-0.04010918	
3.8858	-0.05990455	-0.04011132	
3.886	-0.05990295	-0.04011349	
3.8862	-0.05990132	-0.0401157	
3.8864	-0.05989967	-0.04011793	
3.8866	-0.059898	-0.0401202	
3.8868	-0.0598963	-0.0401225	
3.887	-0.05989458	-0.04012483	
3.8872	-0.05989284	-0.0401272	
3.8874	-0.05989107	-0.0401296	
3.8876	-0.05988928	-0.04013203	
3.8878	-0.05988747	-0.0401345	
3.888	-0.05988562	-0.04013701	
3.8882	-0.05988376	-0.04013955	
3.8884	-0.05988187	-0.04014213	
3.8886	-0.05987995	-0.04014474	
3.8888	-0.05987801	-0.04014739	
3.889	-0.05987604	-0.04015008	
3.8892	-0.05987404	-0.0401528	
3.8894	-0.05987201	-0.04015557	
3.8896	-0.05986996	-0.04015837	
3.8898	-0.05986788	-0.04016121	
3.89	-0.05986578	-0.04016409	
3.8902	-0.05986364	-0.04016702	
3.8904	-0.05986147	-0.04016998	
3.8906	-0.05985928	-0.04017299	
3.8908	-0.05985706	-0.04017603	
3.891	-0.0598548	-0.04017912	
3.8912	-0.05985251	-0.04018225	
3.8914	-0.0598502	-0.04018543	
3.8916	-0.05984785	-0.04018864	
3.8918	-0.05984547	-0.04019191	
3.892	-0.05984306	-0.04019522	
3.8922	-0.05984062	-0.04019857	
3.8924	-0.05983815	-0.04020197	
3.8926	-0.05983564	-0.04020542	
3.8928	-0.05983309	-0.04020891	
3.893	-0.05983052	-0.04021245	
3.8932	-0.05982791	-0.04021604	
3.8934	-0.05982526	-0.04021968	
3.8936	-0.05982258	-0.04022337	
3.8938	-0.05981986	-0.0402271	
3.894	-0.05981711	-0.04023089	
3.8942	-0.05981432	-0.04023473	
3.8944	-0.05981149	-0.04023863	
3.8946	-0.05980863	-0.04024257	
3.8948	-0.05980572	-0.04024657	
3.895	-0.05980278	-0.04025063	
3.8952	-0.0597998	-0.04025473	
3.8954	-0.05979678	-0.04025889	
3.8956	-0.05979372	-0.04026311	
3.8958	-0.05979062	-0.04026739	
3.896	-0.05978748	-0.04027172	
3.8962	-0.0597843	-0.04027611	
3.8964	-0.05978107	-0.04028056	
3.8966	-0.0597778	-0.04028507	
3.8968	-0.05977449	-0.04028964	
3.897	-0.05977114	-0.04029427	
3.8972	-0.05976774	-0.04029896	
3.8974	-0.05976429	-0.04030371	
3.8976	-0.0597608	-0.04030853	
3.8978	-0.05975727	-0.04031341	
3.898	-0.05975369	-0.04031836	
3.8982	-0.05975006	-0.04032337	
3.8984	-0.05974638	-0.04032845	
3.8986	-0.05974266	-0.0403336	
3.8988	-0.05973888	-0.04033881	
3.899	-0.05973506	-0.04034409	
3.8992	-0.05973118	-0.04034944	
3.8994	-0.05972726	-0.04035487	
3.8996	-0.05972328	-0.04036036	
3.8998	-0.05971925	-0.04036593	
3.9	-0.05971517	-0.04037157	
3.9002	-0.05971104	-0.04037728	
3.9004	-0.05970684	-0.04038307	
3.9006	-0.0597026	-0.04038893	
3.9008	-0.0596983	-0.04039487	
3.901	-0.05969395	-0.04040089	
3.9012	-0.05968953	-0.04040699	
3.9014	-0.05968506	-0.04041317	
3.9016	-0.05968054	-0.04041943	
3.9018	-0.05967595	-0.04042577	
3.902	-0.0596713	-0.04043219	
3.9022	-0.05966659	-0.0404387	
3.9024	-0.05966182	-0.04044529	
3.9026	-0.05965699	-0.04045197	
3.9028	-0.05965209	-0.04045873	
3.903	-0.05964713	-0.04046558	
3.9032	-0.05964211	-0.04047252	
3.9034	-0.05963702	-0.04047956	
3.9036	-0.05963187	-0.04048667	
3.9038	-0.05962664	-0.04049389	
3.904	-0.05962135	-0.0405012	
3.9042	-0.05961599	-0.0405086	
3.9044	-0.05961056	-0.0405161	
3.9046	-0.05960506	-0.04052369	
3.9048	-0.05959949	-0.04053139	
3.905	-0.05959385	-0.04053918	
3.9052	-0.05958813	-0.04054707	
3.9054	-0.05958233	-0.04055507	
3.9056	-0.05957647	-0.04056317	
3.9058	-0.05957052	-0.04057137	
3.906	-0.0595645	-0.04057968	
3.9062	-0.0595584	-0.04058809	
3.9064	-0.05955222	-0.04059662	
3.9066	-0.05954596	-0.04060525	
3.9068	-0.05953962	-0.04061399	
3.907	-0.0595332	-0.04062285	
3.9072	-0.05952669	-0.04063182	
3.9074	-0.0595201	-0.0406409	
3.9076	-0.05951342	-0.0406501	
3.9078	-0.05950666	-0.04065942	
3.908	-0.05949981	-0.04066886	
3.9082	-0.05949287	-0.04067842	
3.9084	-0.05948584	-0.04068809	
3.9086	-0.05947872	-0.0406979	
3.9088	-0.0594715	-0.04070783	
3.909	-0.05946419	-0.04071788	
3.9092	-0.05945679	-0.04072807	
3.9094	-0.05944929	-0.04073839	
3.9096	-0.0594417	-0.04074883	
3.9098	-0.059434	-0.04075941	
3.91	-0.0594262	-0.04077012	
3.9102	-0.05941831	-0.04078098	
3.9104	-0.05941031	-0.04079197	
3.9106	-0.05940221	-0.04080309	
3.9108	-0.05939399	-0.04081437	
3.911	-0.05938568	-0.04082578	
3.9112	-0.05937726	-0.04083734	
3.9114	-0.05936873	-0.04084904	
3.9116	-0.05936008	-0.0408609	
3.9118	-0.05935133	-0.04087291	
3.912	-0.05934246	-0.04088506	
3.9122	-0.05933347	-0.04089737	
3.9124	-0.05932437	-0.04090984	
3.9126	-0.05931515	-0.04092247	
3.9128	-0.05930581	-0.04093526	
3.913	-0.05929634	-0.0409482	
3.9132	-0.05928675	-0.04096131	
3.9134	-0.05927705	-0.04097459	
3.9136	-0.05926721	-0.04098804	
3.9138	-0.05925724	-0.04100166	
3.914	-0.05924715	-0.04101544	
3.9142	-0.05923692	-0.0410294	
3.9144	-0.05922656	-0.04104355	
3.9146	-0.05921607	-0.04105786	
3.9148	-0.05920544	-0.04107236	
3.915	-0.05919467	-0.04108705	
3.9152	-0.05918375	-0.04110191	
3.9154	-0.0591727	-0.04111697	
3.9156	-0.0591615	-0.04113221	
3.9158	-0.05915016	-0.04114765	
3.916	-0.05913867	-0.04116328	
3.9162	-0.05912703	-0.04117911	
3.9164	-0.05911523	-0.04119514	
3.9166	-0.05910328	-0.04121137	
3.9168	-0.05909118	-0.04122781	
3.917	-0.05907891	-0.04124445	
3.9172	-0.05906649	-0.0412613	
3.9174	-0.0590539	-0.04127837	
3.9176	-0.05904115	-0.04129564	
3.9178	-0.05902823	-0.04131314	
3.918	-0.05901514	-0.04133086	
3.9182	-0.05900189	-0.0413488	
3.9184	-0.05898845	-0.04136696	
3.9186	-0.05897484	-0.04138536	
3.9188	-0.05896105	-0.04140398	
3.919	-0.05894708	-0.04142284	
3.9192	-0.05893293	-0.04144193	
3.9194	-0.05891859	-0.04146127	
3.9196	-0.05890406	-0.04148085	
3.9198	-0.05888934	-0.04150067	
3.92	-0.05887442	-0.04152074	
3.9202	-0.05885931	-0.04154107	
3.9204	-0.058844	-0.04156165	
3.9206	-0.05882849	-0.04158248	
3.9208	-0.05881277	-0.04160358	
3.921	-0.05879685	-0.04162495	
3.9212	-0.05878072	-0.04164658	
3.9214	-0.05876437	-0.04166848	
3.9216	-0.05874781	-0.04169066	
3.9218	-0.05873102	-0.04171312	
3.922	-0.05871402	-0.04173585	
3.9222	-0.05869678	-0.04175888	
3.9224	-0.05867932	-0.04178219	
3.9226	-0.05866163	-0.04180579	
3.9228	-0.05864371	-0.04182969	
3.923	-0.05862554	-0.04185388	
3.9232	-0.05860713	-0.04187838	
3.9234	-0.05858849	-0.04190319	
3.9236	-0.05856959	-0.04192831	
3.9238	-0.05855044	-0.04195374	
3.924	-0.05853103	-0.04197948	
3.9242	-0.05851136	-0.04200556	
3.9244	-0.05849143	-0.04203195	
3.9246	-0.05847124	-0.04205868	
3.9248	-0.05845077	-0.04208574	
3.925	-0.05843003	-0.04211314	
3.9252	-0.05840902	-0.04214089	
3.9254	-0.05838772	-0.04216897	
3.9256	-0.05836613	-0.04219741	
3.9258	-0.05834426	-0.04222621	
3.926	-0.05832209	-0.04225536	
3.9262	-0.05829962	-0.04228488	
3.9264	-0.05827685	-0.04231477	
3.9266	-0.05825378	-0.04234503	
3.9268	-0.05823039	-0.04237567	
3.927	-0.05820669	-0.04240669	
3.9272	-0.05818266	-0.0424381	
3.9274	-0.05815832	-0.0424699	
3.9276	-0.05813364	-0.0425021	
3.9278	-0.05810862	-0.0425347	
3.928	-0.05808327	-0.0425677	
3.9282	-0.05805758	-0.04260112	
3.9284	-0.05803153	-0.04263496	
3.9286	-0.05800513	-0.04266921	
3.9288	-0.05797837	-0.0427039	
3.929	-0.05795125	-0.04273901	
3.9292	-0.05792375	-0.04277457	
3.9294	-0.05789588	-0.04281056	
3.9296	-0.05786763	-0.042847	
3.9298	-0.05783899	-0.0428839	
3.93	-0.05780996	-0.04292126	
3.9302	-0.05778053	-0.04295909	
3.9304	-0.05775069	-0.04299738	
3.9306	-0.05772045	-0.04303616	
3.9308	-0.05768979	-0.04307541	
3.931	-0.05765871	-0.04311515	
3.9312	-0.05762719	-0.04315539	
3.9314	-0.05759525	-0.04319613	
3.9316	-0.05756286	-0.04323738	
3.9318	-0.05753002	-0.04327913	
3.932	-0.05749672	-0.04332141	
3.9322	-0.05746296	-0.04336422	
3.9324	-0.05742874	-0.04340755	
3.9326	-0.05739404	-0.04345143	
3.9328	-0.05735885	-0.04349585	
3.933	-0.05732317	-0.04354082	
3.9332	-0.05728699	-0.04358635	
3.9334	-0.05725031	-0.04363245	
3.9336	-0.05721311	-0.04367912	
3.9338	-0.05717539	-0.04372637	
3.934	-0.05713714	-0.04377421	
3.9342	-0.05709835	-0.04382264	
3.9344	-0.05705901	-0.04387167	
3.9346	-0.05701912	-0.04392131	
3.9348	-0.05697866	-0.04397156	
3.935	-0.05693763	-0.04402244	
3.9352	-0.05689602	-0.04407395	
3.9354	-0.05685382	-0.0441261	
3.9356	-0.05681102	-0.0441789	
3.9358	-0.05676761	-0.04423235	
3.936	-0.05672357	-0.04428646	
3.9362	-0.05667891	-0.04434124	
3.9364	-0.05663361	-0.0443967	
3.9366	-0.05658766	-0.04445285	
3.9368	-0.05654105	-0.04450969	
3.937	-0.05649377	-0.04456724	
3.9372	-0.0564458	-0.04462549	
3.9374	-0.05639715	-0.04468447	
3.9376	-0.05634779	-0.04474418	
3.9378	-0.05629771	-0.04480463	
3.938	-0.05624691	-0.04486582	
3.9382	-0.05619537	-0.04492776	
3.9384	-0.05614308	-0.04499048	
3.9386	-0.05609003	-0.04505396	
3.9388	-0.0560362	-0.04511823	
3.939	-0.05598158	-0.04518329	
3.9392	-0.05592616	-0.04524916	
3.9394	-0.05586993	-0.04531583	
3.9396	-0.05581287	-0.04538333	
3.9398	-0.05575496	-0.04545166	
3.94	-0.0556962	-0.04552083	
3.9402	-0.05563657	-0.04559085	
3.9404	-0.05557606	-0.04566173	
3.9406	-0.05551464	-0.04573348	
3.9408	-0.05545231	-0.04580612	
3.941	-0.05538905	-0.04587964	
3.9412	-0.05532484	-0.04595407	
3.9414	-0.05525967	-0.04602941	
3.9416	-0.05519352	-0.04610568	
3.9418	-0.05512638	-0.04618287	
3.942	-0.05505822	-0.04626102	
3.9422	-0.05498903	-0.04634012	
3.9424	-0.05491879	-0.04642019	
3.9426	-0.05484749	-0.04650123	
3.9428	-0.0547751	-0.04658327	
3.943	-0.0547016	-0.04666631	
3.9432	-0.05462699	-0.04675036	
3.9434	-0.05455123	-0.04683543	
3.9436	-0.0544743	-0.04692155	
3.9438	-0.05439619	-0.0470087	
3.944	-0.05431688	-0.04709693	
3.9442	-0.05423634	-0.04718622	
3.9444	-0.05415455	-0.04727659	
3.9446	-0.05407149	-0.04736806	
3.9448	-0.05398714	-0.04746065	
3.945	-0.05390147	-0.04755434	
3.9452	-0.05381446	-0.04764918	
3.9454	-0.05372608	-0.04774516	
3.9456	-0.05363632	-0.0478423	
3.9458	-0.05354514	-0.04794061	
3.946	-0.05345251	-0.04804011	
3.9462	-0.05335842	-0.0481408	
3.9464	-0.05326284	-0.04824271	
3.9466	-0.05316573	-0.04834583	
3.9468	-0.05306708	-0.0484502	
3.947	-0.05296684	-0.04855581	
3.9472	-0.05286499	-0.04866269	
3.9474	-0.05276151	-0.04877084	
3.9476	-0.05265636	-0.04888029	
3.9478	-0.0525495	-0.04899104	
3.948	-0.05244091	-0.04910311	
3.9482	-0.05233056	-0.04921651	
3.9484	-0.0522184	-0.04933125	
3.9486	-0.05210441	-0.04944735	
3.9488	-0.05198855	-0.04956483	
3.949	-0.05187079	-0.04968369	
3.9492	-0.05175108	-0.04980396	
3.9494	-0.0516294	-0.04992564	
3.9496	-0.0515057	-0.05004875	
3.9498	-0.05137994	-0.0501733	
3.95	-0.05125208	-0.05029931	
3.9502	-0.05112209	-0.05042678	
3.9504	-0.05098991	-0.05055575	
3.9506	-0.05085551	-0.05068622	
3.9508	-0.05071885	-0.0508182	
3.951	-0.05057987	-0.0509517	
3.9512	-0.05043854	-0.05108675	
3.9514	-0.0502948	-0.05122336	
3.9516	-0.05014861	-0.05136154	
3.9518	-0.04999992	-0.0515013	
3.952	-0.04984868	-0.05164266	
3.9522	-0.04969483	-0.05178563	
3.9524	-0.04953833	-0.05193023	
3.9526	-0.04937911	-0.05207647	
3.9528	-0.04921714	-0.05222437	
3.953	-0.04905234	-0.05237393	
3.9532	-0.04888467	-0.05252518	
3.9534	-0.04871406	-0.05267812	
3.9536	-0.04854045	-0.05283277	
3.9538	-0.04836379	-0.05298914	
3.954	-0.048184	-0.05314724	
3.9542	-0.04800102	-0.0533071	
3.9544	-0.0478148	-0.05346871	
3.9546	-0.04762526	-0.0536321	
3.9548	-0.04743233	-0.05379727	
3.955	-0.04723594	-0.05396424	
3.9552	-0.04703603	-0.05413302	
3.9554	-0.04683251	-0.05430362	
3.9556	-0.04662532	-0.05447606	
3.9558	-0.04641437	-0.05465034	
3.956	-0.04619959	-0.05482647	
3.9562	-0.04598089	-0.05500447	
3.9564	-0.0457582	-0.05518434	
3.9566	-0.04553144	-0.0553661	
3.9568	-0.04530051	-0.05554975	
3.957	-0.04506533	-0.05573531	
3.9572	-0.04482582	-0.05592278	
3.9574	-0.04458188	-0.05611216	
3.9576	-0.04433341	-0.05630348	
3.9578	-0.04408034	-0.05649672	
3.958	-0.04382255	-0.05669191	
3.9582	-0.04355995	-0.05688905	
3.9584	-0.04329245	-0.05708814	
3.9586	-0.04301994	-0.05728918	
3.9588	-0.04274232	-0.05749218	
3.959	-0.04245948	-0.05769714	
3.9592	-0.04217132	-0.05790407	
3.9594	-0.04187773	-0.05811296	
3.9596	-0.0415786	-0.05832383	
3.9598	-0.04127382	-0.05853666	
3.96	-0.04096328	-0.05875145	
3.9602	-0.04064686	-0.05896821	
3.9604	-0.04032445	-0.05918692	
3.9606	-0.03999593	-0.05940759	
3.9608	-0.03966118	-0.05963007	
3.961	-0.0393201	-0.05984344	
3.9612	-0.03897312	-0.06004827	
3.9614	-0.03862305	-0.06024497	
3.9616	-0.03827769	-0.06043389	
3.9618	-0.0379366	-0.06061536	
3.962	-0.03759954	-0.06078963	
3.9622	-0.03726634	-0.06095699	
3.9624	-0.03693691	-0.06111768	
3.9626	-0.03661119	-0.06127194	
3.9628	-0.03628915	-0.06142	
3.963	-0.03597075	-0.06156209	
3.9632	-0.03565599	-0.06169843	
3.9634	-0.03534486	-0.06182922	
3.9636	-0.03503735	-0.06195467	
3.9638	-0.03473346	-0.06207497	
3.964	-0.03443319	-0.06219031	
3.9642	-0.03413654	-0.06230088	
3.9644	-0.03384352	-0.06240686	
3.9646	-0.03355413	-0.06250841	
3.9648	-0.03326836	-0.0626057	
3.965	-0.03298623	-0.06269889	
3.9652	-0.03270775	-0.06278814	
3.9654	-0.03243291	-0.06287359	
3.9656	-0.03216172	-0.06295538	
3.9658	-0.0318942	-0.06303366	
3.966	-0.03163033	-0.06310856	
3.9662	-0.03137014	-0.06318021	
3.9664	-0.03111362	-0.06324872	
3.9666	-0.03086078	-0.06331423	
3.9668	-0.03061163	-0.06337684	
3.967	-0.03036618	-0.06343667	
3.9672	-0.03012441	-0.06349382	
3.9674	-0.02988635	-0.0635484	
3.9676	-0.02965199	-0.06360051	
3.9678	-0.02942134	-0.06365024	
3.968	-0.02919439	-0.06369767	
3.9682	-0.02897115	-0.06374292	
3.9684	-0.02875162	-0.06378605	
3.9686	-0.0285358	-0.06382715	
3.9688	-0.02832369	-0.0638663	
3.969	-0.02811528	-0.06390357	
3.9692	-0.02791057	-0.06393904	
3.9694	-0.02770956	-0.06397278	
3.9696	-0.02751224	-0.06400485	
3.9698	-0.02731861	-0.06403533	
3.97	-0.02712865	-0.06406427	
3.9702	-0.02694236	-0.06409173	
3.9704	-0.02675974	-0.06411777	
3.9706	-0.02658076	-0.06414246	
3.9708	-0.02640542	-0.06416582	
3.971	-0.02623371	-0.06418794	
3.9712	-0.0260656	-0.06420884	
3.9714	-0.0259011	-0.06422859	
3.9716	-0.02574017	-0.06424722	
3.9718	-0.0255828	-0.06426477	
3.972	-0.02542898	-0.06428131	
3.9722	-0.02527868	-0.06429685	
3.9724	-0.02513189	-0.06431144	
3.9726	-0.02498857	-0.06432512	
3.9728	-0.02484872	-0.06433793	
3.973	-0.0247123	-0.0643499	
3.9732	-0.0245793	-0.06436105	
3.9734	-0.02444968	-0.06437144	
3.9736	-0.02432342	-0.06438108	
3.9738	-0.0242005	-0.06439	
3.974	-0.02408087	-0.06439824	
3.9742	-0.02396453	-0.06440581	
3.9744	-0.02385143	-0.06441276	
3.9746	-0.02374155	-0.0644191	
3.9748	-0.02363485	-0.06442485	
3.975	-0.0235313	-0.06443005	
3.9752	-0.02343088	-0.06443471	
3.9754	-0.02333354	-0.06443884	
3.9756	-0.02323926	-0.06444249	
3.9758	-0.02314799	-0.06444566	
3.976	-0.02305971	-0.06444837	
3.9762	-0.02297439	-0.06445065	
3.9764	-0.02289197	-0.06445251	
3.9766	-0.02281244	-0.06445395	
3.9768	-0.02273575	-0.06445502	
3.977	-0.02266186	-0.06445571	
3.9772	-0.02259075	-0.06445605	
3.9774	-0.02252236	-0.06445604	
3.9776	-0.02245667	-0.0644557	
3.9778	-0.02239364	-0.06445505	
3.978	-0.02233323	-0.06445409	
3.9782	-0.0222754	-0.06445285	
3.9784	-0.02222011	-0.06445133	
3.9786	-0.02216733	-0.06444954	
3.9788	-0.02211702	-0.06444749	
3.979	-0.02206914	-0.06444521	
3.9792	-0.02202366	-0.06444267	
3.9794	-0.02198052	-0.06443992	
3.9796	-0.02193971	-0.06443696	
3.9798	-0.02190117	-0.06443378	
3.98	-0.02186488	-0.0644304	
3.9802	-0.02183079	-0.06442683	
3.9804	-0.02179887	-0.06442308	
3.9806	-0.02176908	-0.06441916	
3.9808	-0.02174138	-0.06441507	
3.981	-0.02171574	-0.06441081	
3.9812	-0.02169212	-0.0644064	
3.9814	-0.02167048	-0.06440184	
3.9816	-0.02165079	-0.06439715	
3.9818	-0.02163302	-0.06439231	
3.982	-0.02161712	-0.06438734	
3.9822	-0.02160307	-0.06438226	
3.9824	-0.02159082	-0.06437705	
3.9826	-0.02158035	-0.06437173	
3.9828	-0.02157162	-0.0643663	
3.983	-0.0215646	-0.06436076	
3.9832	-0.02155925	-0.06435513	
3.9834	-0.02155554	-0.0643494	
3.9836	-0.02155343	-0.06434358	
3.9838	-0.02155291	-0.06433766	
3.984	-0.02155393	-0.06433167	
3.9842	-0.02155646	-0.0643256	
3.9844	-0.02156047	-0.06431945	
3.9846	-0.02156593	-0.06431323	
3.9848	-0.02157282	-0.06430694	
3.985	-0.0215811	-0.06430058	
3.9852	-0.02159074	-0.06429416	
3.9854	-0.02160172	-0.06428768	
3.9856	-0.021614	-0.06428114	
3.9858	-0.02162756	-0.06427455	
3.986	-0.02164236	-0.0642679	
3.9862	-0.0216584	-0.06426121	
3.9864	-0.02167562	-0.06425446	
3.9866	-0.02169402	-0.06424768	
3.9868	-0.02171356	-0.06424084	
3.987	-0.02173422	-0.06423397	
3.9872	-0.02175597	-0.06422706	
3.9874	-0.02177879	-0.06422011	
3.9876	-0.02180265	-0.06421313	
3.9878	-0.02182753	-0.06420612	
3.988	-0.02185341	-0.06419907	
3.9882	-0.02188027	-0.06419199	
3.9884	-0.02190807	-0.06418488	
3.9886	-0.0219368	-0.06417775	
3.9888	-0.02196644	-0.06417059	
3.989	-0.02199696	-0.06416342	
3.9892	-0.02202835	-0.06415621	
3.9894	-0.02206058	-0.06414898	
3.9896	-0.02209363	-0.06414174	
3.9898	-0.02212749	-0.06413448	
3.99	-0.02216212	-0.0641272	
3.9902	-0.02219752	-0.06411991	
3.9904	-0.02223367	-0.0641126	
3.9906	-0.02227054	-0.06410527	
3.9908	-0.02230812	-0.06409793	
3.991	-0.02234638	-0.06409059	
3.9912	-0.02238532	-0.06408323	
3.9914	-0.02242491	-0.06407585	
3.9916	-0.02246514	-0.06406847	
3.9918	-0.02250599	-0.06406108	
3.992	-0.02254745	-0.06405368	
3.9922	-0.02258949	-0.06404628	
3.9924	-0.0226321	-0.06403887	
3.9926	-0.02267527	-0.06403145	
3.9928	-0.02271899	-0.06402403	
3.993	-0.02276323	-0.0640166	
3.9932	-0.02280798	-0.06400917	
3.9934	-0.02285323	-0.06400174	
3.9936	-0.02289896	-0.06399431	
3.9938	-0.02294517	-0.06398687	
3.994	-0.02299182	-0.06397943	
3.9942	-0.02303893	-0.06397199	
3.9944	-0.02308646	-0.06396455	
3.9946	-0.02313441	-0.06395711	
3.9948	-0.02318277	-0.06394967	
3.995	-0.02323152	-0.06394223	
3.9952	-0.02328065	-0.0639348	
3.9954	-0.02333015	-0.06392736	
3.9956	-0.02338	-0.06391992	
3.9958	-0.0234302	-0.0639125	
3.996	-0.02348074	-0.06390506	
3.9962	-0.0235316	-0.06389764	
3.9964	-0.02358278	-0.06389022	
3.9966	-0.02363425	-0.0638828	
3.9968	-0.02368602	-0.06387538	
3.997	-0.02373807	-0.06386797	
3.9972	-0.0237904	-0.06386057	
3.9974	-0.02384299	-0.06385317	
3.9976	-0.02389583	-0.06384577	
3.9978	-0.02394891	-0.06383838	
3.998	-0.02400223	-0.06383099	
3.9982	-0.02405578	-0.06382362	
3.9984	-0.02410954	-0.06381624	
3.9986	-0.02416351	-0.06380888	
3.9988	-0.02421769	-0.06380152	
3.999	-0.02427205	-0.06379417	
3.9992	-0.0243266	-0.06378682	
3.9994	-0.02438132	-0.06377948	
3.9996	-0.02443622	-0.06377215	
3.9998	-0.02449127	-0.06376483	
4	-0.02454647	-0.06375751	
4.0002	-0.02460182	-0.0637502	
4.0004	-0.02465731	-0.0637429	
4.0006	-0.02471294	-0.0637356	
4.0008	-0.02476868	-0.06372832	
4.001	-0.02482454	-0.06372105	
4.0012	-0.02488052	-0.06371377	
4.0014	-0.0249366	-0.06370651	
4.0016	-0.02499277	-0.06369926	
4.0018	-0.02504904	-0.06369202	
4.002	-0.0251054	-0.06368478	
4.0022	-0.02516183	-0.06367756	
4.0024	-0.02521834	-0.06367034	
4.0026	-0.02527491	-0.06366313	
4.0028	-0.02533155	-0.06365594	
4.003	-0.02538824	-0.06364875	
4.0032	-0.02544499	-0.06364157	
4.0034	-0.02550178	-0.0636344	
4.0036	-0.02555861	-0.06362724	
4.0038	-0.02561547	-0.06362009	
4.004	-0.02567237	-0.06361295	
